what cause location serivce raises location-jaea-prd-exceptions-failures-logalertv2 alerts,"Failed to delete the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in Japan East production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-soas-prd-exceptions-failures-logalertv2 alerts,"Failed to delete the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in SouthEast Asia production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-unknown-prd-exceptions-failures-logalertv2 alerts,"Failed to delete the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in unknown production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-ne2-prd-exceptions-failures-logalertv2 alerts,"Failed to delete the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in North Europe 02 Scale Unit production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-we-stg-exceptions-failures-logalertv2 alerts,"Failed to insert the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in west Europe staging, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-eus-stg-exceptions-failures-logalertv2 alerts,"Failed to insert the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in East US staging, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-ne-prd-exceptions-failures-logalertv2 alerts,"Failed to insert the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in North Europe production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-eus-prd-exceptions-failures-logalertv2 alerts,"Failed to insert the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in East US production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-auea-prd-exceptions-failures-logalertv2 alerts,"Failed to insert the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in AUEA  production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-jaea-prd-exceptions-failures-logalertv2 alerts,"Failed to insert the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in Japan East production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-soas-prd-exceptions-failures-logalertv2 alerts,"Failed to insert the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in SouthEast Asia production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-unknown-prd-exceptions-failures-logalertv2 alerts,"Failed to insert the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in unknown production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-ne2-prd-exceptions-failures-logalertv2 alerts,"Failed to insert the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in North Europe 02 Scale Unit production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-we-stg-exceptions-failures-logalertv2 alerts,"Failed to add the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in west Europe staging, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-eus-stg-exceptions-failures-logalertv2 alerts,"Failed to add the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in East US staging, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-ne-prd-exceptions-failures-logalertv2 alerts,"Failed to add the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in North Europe production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-eus-prd-exceptions-failures-logalertv2 alerts,"Failed to add the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in East US production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-auea-prd-exceptions-failures-logalertv2 alerts,"Failed to add the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in AUEA  production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-jaea-prd-exceptions-failures-logalertv2 alerts,"Failed to add the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in Japan East production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-soas-prd-exceptions-failures-logalertv2 alerts,"Failed to add the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in SouthEast Asia production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-unknown-prd-exceptions-failures-logalertv2 alerts,"Failed to add the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in unknown production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-ne2-prd-exceptions-failures-logalertv2 alerts,"Failed to add the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in North Europe 02 Scale Unit production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-we-stg-exceptions-failures-logalertv2 alerts,"Failed to remove the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in west Europe staging, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-eus-stg-exceptions-failures-logalertv2 alerts,"Failed to remove the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in East US staging, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-ne-prd-exceptions-failures-logalertv2 alerts,"Failed to remove the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in North Europe production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-eus-prd-exceptions-failures-logalertv2 alerts,"Failed to remove the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in East US production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-auea-prd-exceptions-failures-logalertv2 alerts,"Failed to remove the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in AUEA  production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-jaea-prd-exceptions-failures-logalertv2 alerts,"Failed to remove the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in Japan East production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-soas-prd-exceptions-failures-logalertv2 alerts,"Failed to remove the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in SouthEast Asia production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-unknown-prd-exceptions-failures-logalertv2 alerts,"Failed to remove the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in unknown production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-ne2-prd-exceptions-failures-logalertv2 alerts,"Failed to remove the document in cosmos with precondition statusCode=PreconditionFailed
and Response status code does not indicate success: PreconditionFailed (412). Location service Precondition failed in North Europe 02 Scale Unit production, this indicates concurrent write operations happened to the same document, causing document update failure. Statudcode 429 is retriable on the  caller side"
what cause location serivce raises location-ne-prd-exceptions-failures-logalertv2 alerts,"Failed to update the document in cosmos DB with a timeout exception. Polly timeout exception. This indicates document update timed out in location service, there are several ways to take a look: 1. Timeout on CosmosDB, check appinsights in north europe 01 scale unit see if the the transit latency is high 2. client-side timeout "
what cause location serivce raises location-we-prd-exceptions-failures-logalertv2 alerts,"Failed to update the document in cosmos DB with a timeout exception. Polly timeout exception. This indicates document update timed out in location service, there are several ways to take a look: 1. Timeout on CosmosDB, check appinsights in west europe scale unit see if the the transit latency is high 2. client-side timeout "
what cause location serivce raises location-eus-prd-exceptions-failures-logalertv2 alerts,"Failed to update the document in cosmos DB with a timeout exception. Polly timeout exception. This indicates document update timed out in location service, there are several ways to take a look: 1. Timeout on CosmosDB, check appinsights in east us scale unit see if the the transit latency is high 2. client-side timeout "
what cause location serivce raises location-jaea-prd-exceptions-failures-logalertv2 alerts,"Failed to update the document in cosmos DB with a timeout exception. Polly timeout exception. This indicates document update timed out in location service, there are several ways to take a look: 1. Timeout on CosmosDB, check appinsights in japan east scale unit see if the the transit latency is high 2. client-side timeout "
what cause location serivce raises location-auea-prd-exceptions-failures-logalertv2 alerts,"Failed to update the document in cosmos DB with a timeout exception. Polly timeout exception. This indicates document update timed out in location service, there are several ways to take a look: 1. Timeout on CosmosDB, check appinsights in Australia East scale unit see if the the transit latency is high 2. client-side timeout "
what cause location serivce raises location-soas-prd-exceptions-failures-logalertv2 alerts,"Failed to update the document in cosmos DB with a timeout exception. Polly timeout exception. This indicates document update timed out in location service, there are several ways to take a look: 1. Timeout on CosmosDB, check appinsights in SouthEast Asia scale unit see if the the transit latency is high 2. client-side timeout "
Customer is not able to route to connection service with 404 errors,"404 Not Found Error indicates: 1. the requested service does not exist in the tenant, 2. the request service is marked disabled in the Location Service. Check the document in the cosmosDB instance: platform-prd-loc-cosmosDB "
Customer is not able to route to integration service with 404 errors,"404 Not Found Error indicates: 1. the requested service does not exist in the tenant, 2. the request service is marked disabled in the Location Service. Check the document in the cosmosDB instance: platform-prd-loc-cosmosDB "
Customer is not able to route to test manager with 404 errors,"404 Not Found Error indicates: 1. the requested service does not exist in the tenant, 2. the request service is marked disabled in the Location Service. Check the document in the cosmosDB instance: platform-prd-loc-cosmosDB "
Customer is not able to route to insights with 404 errors,"404 Not Found Error indicates: 1. the requested service does not exist in the tenant, 2. the request service is marked disabled in the Location Service. Check the document in the cosmosDB instance: platform-prd-loc-cosmosDB "
Customer is not able to route to orchestrator with 404 errors,"404 Not Found Error indicates: 1. the requested service does not exist in the tenant, 2. the request service is marked disabled in the Location Service. Check the document in the cosmosDB instance: platform-prd-loc-cosmosDB "
Customer is not able to route to document understanding with 404 errors,"404 Not Found Error indicates: 1. the requested service does not exist in the tenant, 2. the request service is marked disabled in the Location Service. Check the document in the cosmosDB instance: platform-prd-loc-cosmosDB "
Customer is not able to route to process mining with 404 errors,"404 Not Found Error indicates: 1. the requested service does not exist in the tenant, 2. the request service is marked disabled in the Location Service. Check the document in the cosmosDB instance: platform-prd-loc-cosmosDB "
Customer is not able to route to  robotic ops with 404 errors,"404 Not Found Error indicates: 1. the requested service does not exist in the tenant, 2. the request service is marked disabled in the Location Service. Check the document in the cosmosDB instance: platform-prd-loc-cosmosDB "
Customer is not able to route to cloud robots with 404 errors,"404 Not Found Error indicates: 1. the requested service does not exist in the tenant, 2. the request service is marked disabled in the Location Service. Check the document in the cosmosDB instance: platform-prd-loc-cosmosDB "
